2;synthetic_refinery;2998.00;10.28;1366.00;6.18;0
2;fuel_silo;3017.00;11.98;1358.00;4.02;0
2;synthetic_rubber_refinery;2996.00;9.85;1364.00;0.41;0
2;steel_refinery;2994.00;11.40;1373.00;3.07;0
2;radar_station;3006.00;10.45;1362.00;1.67;0
2;nuclear_reactor;2996.00;10.50;1370.00;2.47;0
2;rocket_site;3011.00;9.93;1352.00;5.13;0
2;floating_harbor;3022.37;9.50;1340.14;-2.94;923
2;floating_harbor;2981.53;9.50;1360.63;-4.04;6862
2;floating_harbor;2999.79;9.50;1345.36;-3.46;9904
2;floating_harbor;2989.05;9.50;1354.05;-3.93;11751
2;floating_harbor;3018.60;9.50;1341.00;-2.60;11846
3;arms_factory;2918.00;11.38;1445.00;2.33;0
3;arms_factory;2931.00;11.40;1455.00;0.17;0
3;arms_factory;2938.00;10.32;1464.00;1.73;0
3;industrial_complex;2917.00;10.98;1449.00;4.39;0
3;industrial_complex;2931.00;10.62;1460.00;0.78;0
3;industrial_complex;2946.00;10.50;1466.00;4.90;0
3;air_base;2931.00;11.05;1456.00;5.00;0
3;supply_node;2938.00;10.32;1464.00;4.30;0
3;supply_node;2922.00;10.82;1454.00;0.95;0
3;supply_node;2916.00;10.57;1447.00;3.88;0
3;supply_node;2933.00;11.18;1456.00;0.18;0
3;supply_node;2949.00;10.50;1462.00;3.12;0
3;bunker;2948.00;10.48;1465.00;5.41;0
3;bunker;2937.00;10.20;1465.00;5.51;0
3;bunker;2934.00;11.20;1456.00;3.35;0
3;bunker;2927.00;10.75;1456.00;6.01;0
3;bunker;2918.00;11.15;1450.00;2.40;0
3;anti_air_building;2933.00;10.75;1459.00;3.96;0
3;anti_air_building;2932.00;10.10;1465.00;1.80;0
3;synthetic_refinery;2934.00;11.73;1455.00;3.00;0
3;fuel_silo;2953.00;11.28;1461.00;0.84;0
3;synthetic_rubber_refinery;2920.00;11.07;1452.00;2.40;0
3;steel_refinery;2934.00;10.65;1460.00;5.07;0
3;radar_station;2933.00;11.18;1456.00;4.07;0
3;nuclear_reactor;2917.00;10.90;1444.00;4.47;0
3;rocket_site;2950.00;10.53;1462.00;0.85;0
4;arms_factory;3048.00;12.25;1454.00;1.73;0
4;arms_factory;3040.00;13.03;1465.00;4.39;0
4;arms_factory;3055.00;10.20;1452.00;0.78;0
4;industrial_complex;3056.00;11.20;1486.00;4.90;0
4;industrial_complex;3048.00;12.60;1465.00;5.00;0
4;industrial_complex;3053.00;13.15;1481.00;2.84;0
4;air_base;3051.00;14.18;1473.00;5.50;0
4;supply_node;3040.00;13.32;1454.00;3.88;0
4;supply_node;3050.00;13.20;1480.00;0.18;0
4;supply_node;3069.00;9.78;1476.00;3.12;0
4;supply_node;3063.00;9.90;1491.00;4.60;0
4;supply_node;3051.00;13.78;1471.00;2.36;0
4;supply_node;3065.00;10.40;1484.00;3.84;0
4;supply_node;3054.00;10.10;1490.00;0.49;0
4;supply_node;3050.00;11.10;1452.00;3.42;0
4;supply_node;3048.00;11.03;1459.00;6.01;0
4;supply_node;3058.00;10.65;1467.00;2.66;0
4;supply_node;3042.00;13.30;1468.00;4.14;0
4;supply_node;3058.00;10.25;1459.00;1.90;0
4;supply_node;3060.00;11.40;1479.00;4.83;0
4;bunker;3043.00;13.65;1464.00;5.07;0
4;bunker;3053.00;13.45;1479.00;1.45;0
4;bunker;3051.00;10.73;1451.00;4.47;0
4;bunker;3048.00;13.88;1472.00;0.85;0
4;bunker;3053.00;10.20;1489.00;3.51;0
4;bunker;3056.00;10.32;1461.00;1.35;0
4;bunker;3039.00;13.20;1453.00;1.46;0
4;bunker;3068.00;9.88;1484.00;5.58;0
4;bunker;3069.00;9.73;1477.00;1.96;0
4;bunker;3051.00;10.82;1456.00;6.08;0
4;bunker;3060.00;9.98;1490.00;6.18;0
4;bunker;3059.00;11.23;1476.00;4.02;0
4;bunker;3054.00;11.85;1468.00;0.41;0
4;anti_air_building;3046.00;13.55;1471.00;3.07;0
4;anti_air_building;3040.00;13.32;1454.00;6.09;0
4;synthetic_refinery;3059.00;11.68;1479.00;2.47;0
4;fuel_silo;3064.00;10.38;1467.00;5.13;0
4;synthetic_rubber_refinery;3045.00;12.18;1461.00;1.52;0
4;steel_refinery;3058.00;10.20;1457.00;4.54;0
4;radar_station;3055.00;13.25;1473.00;1.63;0
4;nuclear_reactor;3049.00;11.55;1452.00;3.58;0
4;rocket_site;3061.00;10.90;1472.00;5.14;0
5;arms_factory;3126.00;9.85;1587.00;0.78;0
5;arms_factory;3116.00;9.68;1607.00;4.90;0
5;arms_factory;3110.00;9.80;1601.00;5.00;0
5;industrial_complex;3117.00;9.85;1598.00;2.84;0
5;industrial_complex;3148.00;10.00;1596.00;5.50;0
5;industrial_complex;3140.00;9.98;1599.00;0.78;0
5;air_base;3145.00;10.40;1591.00;3.45;0
5;supply_node;3144.00;9.80;1602.00;3.12;0
5;supply_node;3113.00;9.82;1596.00;4.60;0
5;supply_node;3105.00;9.80;1599.00;2.36;0
5;supply_node;3129.00;10.23;1593.00;3.84;0
5;supply_node;3116.00;9.62;1606.00;0.49;0
5;supply_node;3153.00;9.80;1603.00;3.42;0
5;supply_node;3121.00;9.90;1591.00;6.01;0
5;supply_node;3140.00;10.35;1592.00;2.66;0
5;supply_node;3135.00;10.35;1601.00;4.14;0
5;supply_node;3126.00;9.80;1602.00;1.90;0
5;supply_node;3152.00;10.43;1596.00;4.83;0
5;naval_base;3115.00;9.57;1609.00;-2.21;2309
5;naval_base;3109.00;9.50;1607.00;-3.56;2309
5;bunker;3118.00;9.78;1605.00;4.47;0
5;bunker;3136.00;10.30;1600.00;0.85;0
5;bunker;3153.00;9.80;1604.00;3.51;0
5;bunker;3127.00;9.90;1589.00;1.35;0
5;bunker;3150.00;10.28;1597.00;1.46;0
5;bunker;3110.00;9.80;1597.00;5.58;0
5;bunker;3103.00;9.78;1600.00;1.96;0
5;bunker;3131.00;10.38;1600.00;6.08;0
5;bunker;3142.00;9.95;1600.00;6.18;0
5;bunker;3126.00;10.03;1598.00;4.02;0
5;bunker;3143.00;10.32;1593.00;0.41;0
5;coastal_bunker;3108.00;9.57;1606.00;-3.56;0
5;coastal_bunker;3114.00;9.60;1608.00;-2.21;0
5;dockyard;3113.00;9.55;1608.00;-2.21;0
5;anti_air_building;3115.00;9.90;1594.00;5.13;0
5;anti_air_building;3145.00;10.07;1596.00;1.52;0
5;synthetic_refinery;3137.00;9.80;1605.00;4.54;0
5;fuel_silo;3137.00;10.40;1596.00;5.74;0
5;synthetic_rubber_refinery;3150.00;9.85;1602.00;3.58;0
5;steel_refinery;3135.00;9.85;1590.00;5.14;0
5;radar_station;3130.00;10.38;1599.00;3.80;0
5;nuclear_reactor;3158.00;9.90;1599.00;4.19;0
5;rocket_site;3130.00;10.10;1605.00;2.03;0
5;floating_harbor;3111.84;9.50;1614.40;-0.42;3380
5;floating_harbor;3106.40;9.50;1613.20;0.93;6402
6;arms_factory;2858.00;9.88;1533.00;5.00;0
6;arms_factory;2868.00;9.80;1536.00;2.84;0
6;arms_factory;2856.00;9.78;1538.00;5.50;0
6;industrial_complex;2878.00;9.65;1544.00;0.78;0
6;industrial_complex;2892.00;10.15;1539.00;3.45;0
6;industrial_complex;2870.00;9.70;1537.00;1.29;0
6;air_base;2872.00;9.70;1540.00;5.41;0
6;supply_node;2872.00;9.75;1534.00;2.36;0
6;supply_node;2861.00;9.80;1532.00;3.84;0
6;supply_node;2850.00;9.68;1536.00;0.49;0
6;supply_node;2860.00;10.05;1539.00;3.42;0
6;supply_node;2873.00;9.65;1541.00;6.01;0
6;supply_node;2891.00;10.03;1539.00;2.66;0
6;supply_node;2881.00;9.70;1543.00;4.14;0
6;supply_node;2882.00;9.73;1537.00;1.90;0
6;naval_base;2871.00;9.50;1544.00;-2.82;8621
6;naval_base;2855.00;9.57;1543.00;-2.16;8621
6;naval_base;2850.00;9.53;1541.00;-2.68;8621
6;bunker;2850.00;9.70;1535.00;4.47;0
6;bunker;2868.00;9.70;1533.00;0.85;0
6;bunker;2871.00;9.62;1542.00;3.51;0
6;bunker;2889.00;9.85;1539.00;1.35;0
6;bunker;2860.00;9.70;1530.00;1.46;0
6;bunker;2880.00;9.78;1536.00;5.58;0
6;bunker;2853.00;9.70;1541.00;1.96;0
6;bunker;2880.00;9.70;1540.00;6.08;0
6;coastal_bunker;2853.00;9.55;1542.00;-2.16;0
6;coastal_bunker;2848.00;9.53;1540.00;-2.68;0
6;coastal_bunker;2871.00;9.50;1544.00;-2.82;0
6;dockyard;2856.00;9.53;1544.00;-2.16;0
6;anti_air_building;2879.00;9.80;1536.00;6.09;0
6;anti_air_building;2853.00;9.68;1538.00;2.47;0
6;synthetic_refinery;2876.00;9.70;1538.00;5.13;0
6;fuel_silo;2870.00;9.65;1542.00;1.52;0
6;synthetic_rubber_refinery;2873.00;9.75;1534.00;4.54;0
6;steel_refinery;2879.00;9.75;1537.00;5.74;0
6;radar_station;2872.00;9.70;1538.00;4.56;0
6;nuclear_reactor;2876.00;9.60;1543.00;5.14;0
6;rocket_site;2866.00;9.95;1540.00;1.52;0
6;floating_harbor;2844.87;9.50;1546.26;0.46;6446
6;floating_harbor;2848.18;9.50;1546.88;0.98;6560
6;floating_harbor;2854.00;9.50;1551.00;1.20;6598
7;arms_factory;2881.00;9.70;1570.00;5.50;0
7;arms_factory;2882.00;9.60;1561.00;0.78;0
7;arms_factory;2885.00;9.60;1558.00;3.45;0
7;industrial_complex;2879.00;9.70;1564.00;1.29;0
7;industrial_complex;2881.00;9.60;1556.00;5.41;0
7;industrial_complex;2878.00;9.60;1555.00;5.51;0
7;air_base;2873.00;9.55;1553.00;3.35;0
7;supply_node;2879.00;9.70;1566.00;0.49;0
7;supply_node;2884.00;9.60;1563.00;3.42;0
7;supply_node;2875.00;9.70;1558.00;6.01;0
7;supply_node;2883.00;9.70;1575.00;2.66;0
7;supply_node;2878.00;9.60;1554.00;4.14;0
7;naval_base;2873.00;9.50;1560.00;-2.55;2775
7;naval_base;2872.00;9.50;1553.00;-1.57;8621
7;naval_base;2879.00;9.50;1572.00;-2.36;2775
7;naval_base;2880.00;9.50;1578.00;-1.82;2775
7;bunker;2881.00;9.70;1568.00;4.47;0
7;bunker;2875.00;9.68;1556.00;0.85;0
7;bunker;2884.00;9.68;1555.00;3.51;0
7;bunker;2882.00;9.70;1576.00;1.35;0
7;bunker;2882.00;9.60;1565.00;1.46;0
7;coastal_bunker;2883.00;9.50;1582.00;-3.14;0
7;coastal_bunker;2870.00;9.50;1556.00;-1.57;0
7;coastal_bunker;2876.00;9.50;1564.00;-2.36;0
7;coastal_bunker;2870.00;9.50;1557.00;-1.37;0
7;dockyard;2873.00;9.55;1559.00;-2.55;0
7;anti_air_building;2882.00;9.70;1572.00;0.41;0
7;anti_air_building;2881.00;9.60;1559.00;3.07;0
7;synthetic_refinery;2883.00;9.68;1572.00;6.09;0
7;fuel_silo;2876.00;9.68;1558.00;2.47;0
7;synthetic_rubber_refinery;2876.00;9.62;1556.00;5.13;0
7;steel_refinery;2884.00;9.60;1560.00;1.52;0
7;radar_station;2879.00;9.60;1568.00;5.32;0
7;nuclear_reactor;2881.00;9.60;1563.00;5.74;0
7;rocket_site;2879.00;9.68;1567.00;3.58;0
7;floating_harbor;2872.05;9.50;1572.95;0.79;68
7;floating_harbor;2869.12;9.50;1566.82;0.59;3211
7;floating_harbor;2883.00;9.50;1587.00;0.00;3314
7;floating_harbor;2862.00;9.50;1554.00;1.57;9498
8;arms_factory;2899.00;11.32;1513.00;3.45;0
8;arms_factory;2897.00;11.60;1514.00;1.29;0
8;arms_factory;2900.00;11.25;1514.00;5.41;0
8;industrial_complex;2897.00;11.75;1515.00;5.51;0
8;industrial_complex;2901.00;11.15;1515.00;3.35;0
8;industrial_complex;2899.00;11.53;1516.00;6.01;0
8;air_base;2899.00;11.60;1517.00;2.40;0
8;supply_node;2900.00;11.10;1512.00;6.01;0
8;bunker;2900.00;10.80;1507.00;1.80;0
8;anti_air_building;2901.00;10.82;1508.00;3.00;0
8;anti_air_building;2899.00;10.80;1509.00;0.84;0
8;synthetic_refinery;2902.00;10.85;1509.00;2.40;0
8;fuel_silo;2899.00;10.90;1510.00;5.07;0
8;synthetic_rubber_refinery;2902.00;10.88;1510.00;1.45;0
8;steel_refinery;2898.00;11.15;1511.00;4.47;0
8;radar_station;2901.00;11.07;1514.00;2.20;0
8;nuclear_reactor;2897.00;11.38;1512.00;3.51;0
8;rocket_site;2900.00;11.10;1512.00;1.35;0
9;arms_factory;3011.00;13.30;1509.00;5.41;0
9;arms_factory;3019.00;12.38;1517.00;5.51;0
9;arms_factory;3024.00;10.40;1529.00;3.35;0
9;industrial_complex;3040.00;12.50;1514.00;6.01;0
9;industrial_complex;3041.00;10.90;1522.00;2.40;0
9;industrial_complex;3044.00;12.70;1510.00;3.96;0
9;air_base;3048.00;12.23;1518.00;1.80;0
9;supply_node;3061.00;11.88;1522.00;4.14;0
9;supply_node;3055.00;10.50;1525.00;1.90;0
9;supply_node;3055.00;12.68;1516.00;4.83;0
9;supply_node;3047.00;10.60;1527.00;0.03;0
9;supply_node;3017.00;12.07;1515.00;4.07;0
9;supply_node;3024.00;11.00;1525.00;5.55;0
9;supply_node;3016.00;14.43;1506.00;2.20;0
9;supply_node;3039.00;11.20;1529.00;6.25;0
9;supply_node;3025.00;12.32;1511.00;1.44;0
9;supply_node;3041.00;11.75;1519.00;4.37;0
9;supply_node;3031.00;12.55;1500.00;0.68;0
9;supply_node;3033.00;12.18;1509.00;3.61;0
9;supply_node;3030.00;10.93;1521.00;0.26;0
9;supply_node;3044.00;12.70;1510.00;2.85;0
9;bunker;3063.00;12.23;1521.00;4.02;0
9;bunker;3052.00;12.70;1512.00;0.41;0
9;bunker;3030.00;13.00;1502.00;3.07;0
9;bunker;3057.00;10.53;1525.00;6.09;0
9;bunker;3052.00;11.95;1520.00;2.47;0
9;bunker;3036.00;12.35;1508.00;5.13;0
9;bunker;3025.00;11.15;1523.00;1.52;0
9;bunker;3027.00;12.35;1514.00;4.54;0
9;bunker;3017.00;12.07;1515.00;5.74;0
9;bunker;3042.00;11.90;1518.00;3.58;0
9;bunker;3016.00;13.70;1508.00;5.14;0
9;bunker;3028.00;10.68;1525.00;1.52;0
9;bunker;3036.00;11.35;1527.00;4.19;0
9;bunker;3043.00;10.20;1524.00;2.03;0
9;anti_air_building;3034.00;12.30;1513.00;5.05;0
9;anti_air_building;3042.00;10.60;1531.00;6.25;0
9;synthetic_refinery;3029.00;12.12;1513.00;4.09;0
9;fuel_silo;3013.00;12.62;1510.00;0.47;0
9;synthetic_rubber_refinery;3023.00;12.25;1508.00;2.04;0
9;steel_refinery;3060.00;12.70;1515.00;4.70;0
9;radar_station;3038.00;12.35;1515.00;4.03;0
9;nuclear_reactor;3053.00;10.85;1524.00;3.74;0
9;rocket_site;3027.00;12.53;1504.00;0.48;0
10;arms_factory;3146.00;9.85;1565.00;3.35;0
10;arms_factory;3121.00;9.98;1551.00;6.01;0
10;arms_factory;3128.00;9.90;1564.00;2.40;0
10;industrial_complex;3148.00;10.00;1563.00;3.96;0
10;industrial_complex;3131.00;10.10;1546.00;1.80;0
10;industrial_complex;3153.00;10.50;1564.00;3.00;0
10;air_base;3117.00;9.90;1558.00;0.84;0
10;supply_node;3151.00;10.50;1566.00;4.83;0
10;supply_node;3128.00;10.05;1549.00;0.03;0
10;supply_node;3139.00;9.80;1566.00;4.07;0
10;supply_node;3120.00;10.00;1547.00;5.55;0
10;supply_node;3131.00;9.80;1561.00;2.20;0
10;supply_node;3136.00;9.82;1551.00;6.25;0
10;supply_node;3120.00;9.90;1555.00;1.44;0
10;supply_node;3119.00;9.88;1562.00;4.37;0
10;supply_node;3143.00;9.80;1556.00;0.68;0
10;bunker;3124.00;9.90;1562.00;1.96;0
10;bunker;3144.00;9.90;1569.00;6.08;0
10;bunker;3117.00;10.00;1547.00;6.18;0
10;bunker;3130.00;9.80;1562.00;4.02;0
10;bunker;3139.00;9.85;1555.00;0.41;0
10;bunker;3121.00;9.90;1559.00;3.07;0
10;bunker;3139.00;9.88;1553.00;6.09;0
10;bunker;3151.00;10.50;1566.00;2.47;0
10;bunker;3128.00;10.10;1548.00;5.13;0
10;anti_air_building;3116.00;9.90;1559.00;1.52;0
10;anti_air_building;3144.00;9.80;1555.00;4.54;0
10;synthetic_refinery;3123.00;10.10;1547.00;5.74;0
10;fuel_silo;3132.00;9.80;1561.00;3.58;0
10;synthetic_rubber_refinery;3135.00;9.85;1553.00;5.14;0
10;steel_refinery;3149.00;10.32;1569.00;1.52;0
10;radar_station;3136.00;9.80;1558.00;0.45;0
10;nuclear_reactor;3153.00;10.40;1570.00;2.03;0
10;rocket_site;3119.00;9.82;1563.00;5.05;0
11;arms_factory;3176.00;9.73;1630.00;2.40;0
11;arms_factory;3184.00;10.23;1634.00;3.96;0
11;arms_factory;3190.00;10.38;1629.00;1.80;0
11;industrial_complex;3191.00;10.20;1623.00;3.00;0
11;industrial_complex;3186.00;10.30;1634.00;0.84;0
11;industrial_complex;3179.00;9.70;1630.00;2.40;0
11;air_base;3193.00;10.40;1623.00;5.07;0
11;supply_node;3187.00;9.80;1612.00;4.07;0
11;supply_node;3182.00;9.70;1620.00;5.55;0
11;supply_node;3171.00;9.75;1628.00;2.20;0
11;supply_node;3184.00;10.00;1630.00;6.25;0
11;supply_node;3193.00;10.40;1624.00;1.44;0
11;bunker;3188.00;9.73;1624.00;1.46;0
11;bunker;3177.00;9.70;1626.00;5.58;0
11;bunker;3185.00;9.82;1617.00;1.96;0
11;bunker;3184.00;9.70;1626.00;6.08;0
11;bunker;3193.00;10.40;1617.00;6.18;0
11;anti_air_building;3183.00;10.05;1608.00;4.02;0
11;anti_air_building;3193.00;10.40;1617.00;0.41;0
11;synthetic_refinery;3188.00;9.80;1613.00;3.07;0
11;fuel_silo;3184.00;9.93;1608.00;6.09;0
11;synthetic_rubber_refinery;3189.00;10.18;1618.00;2.47;0
11;steel_refinery;3190.00;9.88;1613.00;5.13;0
11;radar_station;3183.00;9.70;1622.00;2.39;0
11;nuclear_reactor;3190.00;10.15;1618.00;4.54;0
11;rocket_site;3180.00;9.70;1625.00;5.74;0
12;arms_factory;3212.00;10.30;1683.00;1.80;0
12;arms_factory;3209.00;10.53;1674.00;3.00;0
12;arms_factory;3213.00;10.35;1679.00;0.84;0
12;industrial_complex;3216.00;10.55;1670.00;2.40;0
12;industrial_complex;3199.00;10.32;1680.00;5.07;0
12;industrial_complex;3204.00;10.40;1675.00;1.45;0
12;air_base;3191.00;10.18;1683.00;4.47;0
12;supply_node;3208.00;10.30;1681.00;2.20;0
12;supply_node;3190.00;10.00;1681.00;6.25;0
12;supply_node;3199.00;10.30;1684.00;1.44;0
12;supply_node;3206.00;10.57;1671.00;4.37;0
12;supply_node;3217.00;10.50;1672.00;0.68;0
12;naval_base;3187.00;9.50;1679.00;-1.77;1885
12;bunker;3202.00;10.30;1682.00;6.08;0
12;bunker;3212.00;10.30;1681.00;6.18;0
12;bunker;3203.00;10.40;1675.00;4.02;0
12;bunker;3215.00;10.50;1672.00;0.41;0
12;bunker;3194.00;10.30;1678.00;3.07;0
12;coastal_bunker;3187.00;9.50;1677.00;-1.77;0
12;dockyard;3187.00;9.50;1678.00;-1.77;0
12;anti_air_building;3213.00;10.50;1675.00;5.13;0
12;anti_air_building;3199.00;10.30;1686.00;1.52;0
12;synthetic_refinery;3189.00;9.78;1682.00;4.54;0
12;fuel_silo;3198.00;10.30;1681.00;5.74;0
12;synthetic_rubber_refinery;3188.00;9.55;1678.00;3.58;0
12;steel_refinery;3214.00;10.43;1676.00;5.14;0
12;radar_station;3204.00;10.35;1678.00;3.80;0
12;nuclear_reactor;3215.00;10.50;1672.00;4.19;0
12;rocket_site;3203.00;10.30;1682.00;2.03;0
12;floating_harbor;3178.14;9.50;1683.37;1.37;9317
13;arms_factory;3184.00;9.70;1706.00;0.84;0
13;arms_factory;3176.00;9.60;1706.00;2.40;0
13;arms_factory;3177.00;9.70;1706.00;5.07;0
13;industrial_complex;3194.00;10.28;1693.00;1.45;0
13;industrial_complex;3194.00;10.28;1693.00;4.47;0
13;industrial_complex;3195.00;10.30;1692.00;0.85;0
13;air_base;3199.00;10.30;1702.00;3.51;0
13;supply_node;3177.00;9.70;1707.00;1.44;0
13;supply_node;3203.00;9.73;1694.00;4.37;0
13;supply_node;3188.00;9.80;1706.00;0.68;0
13;supply_node;3182.00;9.70;1699.00;3.61;0
13;supply_node;3199.00;10.30;1702.00;0.26;0
13;supply_node;3191.00;10.07;1693.00;2.85;0
13;naval_base;3179.00;9.50;1697.00;-0.46;1885
13;naval_base;3173.00;9.50;1702.00;-1.11;1885
13;naval_base;3188.00;9.50;1694.00;-1.33;1885
13;bunker;3204.00;9.78;1693.00;6.09;0
13;bunker;3181.00;9.65;1707.00;2.47;0
13;bunker;3195.00;10.30;1692.00;5.13;0
13;bunker;3187.00;9.73;1706.00;1.52;0
13;bunker;3182.00;9.70;1702.00;4.54;0
13;bunker;3200.00;10.30;1704.00;5.74;0
13;coastal_bunker;3176.00;9.50;1699.00;-0.46;0
13;coastal_bunker;3174.00;9.55;1710.00;-2.50;0
13;coastal_bunker;3188.00;9.53;1690.00;-1.33;0
13;dockyard;3188.00;9.50;1692.00;-1.33;0
13;anti_air_building;3199.00;10.28;1701.00;2.03;0
13;anti_air_building;3183.00;9.70;1699.00;5.05;0
13;synthetic_refinery;3183.00;9.70;1698.00;6.25;0
13;fuel_silo;3183.00;9.70;1698.00;4.09;0
13;synthetic_rubber_refinery;3190.00;10.25;1703.00;0.47;0
13;steel_refinery;3190.00;10.25;1703.00;2.04;0
13;radar_station;3191.00;10.18;1700.00;6.28;0
13;nuclear_reactor;3200.00;9.80;1693.00;2.54;0
13;rocket_site;3200.00;9.80;1693.00;3.74;0
13;floating_harbor;3171.00;9.50;1686.00;-3.25;83
13;floating_harbor;3177.87;9.50;1690.74;-3.61;3174
13;floating_harbor;3180.21;9.50;1690.30;-4.47;11291
14;arms_factory;2776.00;9.70;1472.00;5.07;0
14;arms_factory;2749.00;9.85;1482.00;1.45;0
14;arms_factory;2779.00;9.75;1483.00;4.47;0
14;industrial_complex;2740.00;9.60;1485.00;0.85;0
14;industrial_complex;2772.00;9.65;1470.00;3.51;0
14;industrial_complex;2749.00;9.85;1483.00;1.35;0
14;air_base;2780.00;9.70;1475.00;1.46;0
14;supply_node;2742.00;9.68;1477.00;0.68;0
14;supply_node;2739.00;9.70;1486.00;3.61;0
14;supply_node;2749.00;9.85;1482.00;0.26;0
14;supply_node;2756.00;9.70;1473.00;2.85;0
14;supply_node;2759.00;10.45;1480.00;5.79;0
14;supply_node;2753.00;9.70;1489.00;0.98;0
14;supply_node;2777.00;9.70;1476.00;5.02;0
14;supply_node;2768.00;9.82;1473.00;1.67;0
14;supply_node;2765.00;9.78;1485.00;3.15;0
14;supply_node;2775.00;9.70;1485.00;0.91;0
14;naval_base;2737.00;9.53;1490.00;-2.76;2381
14;naval_base;2743.00;9.50;1476.00;-1.57;4885
14;naval_base;2749.00;9.50;1473.00;0.00;8546
14;naval_base;2752.00;9.57;1493.00;-2.50;2381
14;naval_base;2763.00;9.57;1488.00;-3.14;2871
14;naval_base;2776.00;9.50;1491.00;-3.34;2871
14;naval_base;2764.00;9.50;1468.00;-0.67;8546
14;bunker;2773.00;9.82;1481.00;2.03;0
14;bunker;2755.00;9.70;1474.00;5.05;0
14;bunker;2744.00;9.73;1487.00;6.25;0
14;bunker;2759.00;10.35;1485.00;4.09;0
14;bunker;2745.00;9.70;1479.00;0.47;0
14;bunker;2759.00;9.73;1490.00;2.04;0
14;bunker;2776.00;9.80;1482.00;4.70;0
14;bunker;2767.00;9.82;1472.00;2.54;0
14;bunker;2768.00;9.68;1488.00;3.74;0
14;bunker;2753.00;10.07;1485.00;0.48;0
14;coastal_bunker;2743.00;9.53;1491.00;-2.76;0
